Gene,Entrez,Fold change
LOC400464,400464,-2.50E-01
IPO8,10526,2.84E-01
DCP2,167227,4.57E-01
MCMDC2,157777,2.44E-01
TPCN1,53373,-5.20E-01
NBPF1,55672,-6.81E-01
H1FNT,341567,-2.31E-01
MYF6,4618,-2.12E-01
RFT1,91869,7.85E-01
PTH,5741,-1.28E-01
NAP1L4,4676,4.77E-01
ACHE,43,-4.73E-01
HTR1E,3354,-2.35E-01
MAPKAPK5,8550,6.65E-01
SLC1A1,6505,-1.22
SLC25A14,9016,3.26E-01
RALGAPA1,253959,-5.29E-01
RHPN1,114822,2.95E-01
SLC25A27,9481,5.25E-01
OGFRP1,388906,-2.01E-01
PTGDR,5729,-1.31
CYSLTR1,10800,-3.93E-01
MCTP2,55784,-1.03
ARHGAP11A,9824,6.51E-01
SNX5,27131,6.84E-01
SLC16A10,117247,4.42E-01
GTPBP2,54676,-1.80E-01
HERC6,55008,-1.72E-01
NIPAL1,152519,-2.33E-01
ADAMTS2,9509,1.18
RPL22,6146,5.53E-01
TM6SF2,53345,-7.65E-01
ZCCHC6,79670,-4.45E-01
EIF1,10209,-6.98E-01
IL17RA,23765,-3.20E-01
KMO,8564,-2.24E-01
FAM32A,26017,-3.85E-01
KIR2DS5,3810,-2.52E-01
LOC102606465,102606465,7.38E-01
TCTN1,79600,4.18E-01
ZRANB2-AS1,100132618,-1.87E-01
ANKRD34C,390616,-1.82E-01
PRPH,5630,-1.05
PPFIA1,8500,3.79E-01
ALS2CL,259173,-4.61E-01
ANGPT2,285,9.52E-01
LINC00942,100292680,-2.04E-01
SMARCC2,6601,-3.18E-01
KIF9-AS1,285352,-1.83E-01
CSMD1,64478,-1.38E-01
SOX3,6658,1.78E-01
ZSCAN18,65982,-1.52
AKAP5,9495,-6.06E-01
COPS5,10987,5.38E-01
SIM1,6492,-1.36E-01
HES7,84667,2.73E-01
TSSC1,7260,4.68E-01
MYOCD,93649,-1.51
OSBPL11,114885,-6.39E-01
ALDH9A1,223,-2.75E-01
NAA30,122830,-2.31E-01
ERCC4,2072,6.17E-01
AKAP1,8165,-2.12E-01
KIAA1549L,25758,-6.80E-01
C8orf76,84933,5.34E-01
NCF1C,654817,-6.74E-01
SLC25A40,55972,4.43E-01
MKL1,57591,-2.33E-01
PMCH,5367,2.38E-01
ZNHIT1,10467,3.77E-01
DCHS2,54798,-1.81E-01
GRIN2C,2905,-1.74E-01
FAM83D,81610,1.3
CLSTN2-AS1,101927808,-2.07E-01
NUP93,9688,7.64E-01
TFAP2E,339488,-2.32E-01
CNKSR1,10256,-5.31E-01
ANKS6,203286,4.84E-01
ACTG2,72,-2.65
LOC100288412,100288412,-2.28E-01
TMEM191A,84222,4.11E-01
KRT19P2,160313,-2.80E-01
NRP1,8829,-1.94E-01
ALDOB,229,1.81
DAK,26007,3.77E-01
ATPAF1,64756,5.95E-01
PRDM1,639,-1.21
LOC100508869,100508869,-1.92E-01
RTFDC1,51507,6.27E-01
SHH,6469,-2.13E-01
MYOZ2,51778,-1.89E-01
DUT,1854,5.56E-01
FKBP3,2287,3.47E-01
C18orf8,29919,-5.46E-01
UBE2G1,7326,-5.23E-01
ACAT1,38,-6.32E-01
EHF,26298,1.03
LOC101929224,101929224,-1.42E-01
GGA3,23163,3.75E-01
NAV2-AS2,100874014,-1.64E-01
DAAM2,23500,-5.43E-01
CYP1B1-AS1,285154,-1.70E-01
GCNT1,2650,6.30E-01
VDR,7421,-4.08E-01
HIST1H4C,8364,4.13E-01
SLC9B2,133308,8.65E-01
ATXN3,4287,4.54E-01
OCA2,4948,7.92E-01
PPARA,5465,-5.11E-01
PARVA,55742,-9.36E-01
CACNG8,59283,-1.63E-01
MAN2B2,23324,-4.78E-01
C7orf60,154743,6.19E-01
P2RX1,5023,-3.11E-01
KCNG4,93107,-2.50E-01
TMEM64,169200,1.23
MLIP,90523,-9.80E-01
MIPOL1,145282,1.51E-01
VTN,7448,-2.08E-01
CEP57L1,285753,-1.70E-01
SNX11,29916,-3.67E-01
FAM188B,84182,3.98E-01
SMAP1,60682,-7.48E-01
IL24,11009,6.66E-01
GPR116,221395,5.67E-01
LINC00908,284276,-1.93E-01
DDHD1,80821,3.94E-01
GSTO1,9446,4.28E-01
SLC28A2,9153,-1.95
TES,26136,-5.97E-01
SDK2,54549,-4.66E-01
FAM64A,54478,6.71E-01
DGAT1,8694,-7.59E-01
SLC39A14,23516,-1.78E-01
TOR4A,54863,-8.97E-01
ZFP42,132625,-1.80E-01
PDZK1IP1,10158,1.1
LOC100507186,100507186,2.62E-01
GCSAM,257144,-2.78E-01
IFNA7,3444,1.87E-01
MIR600HG,81571,-4.54E-01
CEP97,79598,2.62E-01
LINC00937,389634,-3.31E-01
IL1R1,3554,-1.2
SNX10,29887,9.61E-01
TPM1,7168,-6.56E-01
GDPD2,54857,-6.69E-01
GSR,2936,-9.08E-01
Mar-01,55016,-6.28E-01
TOPORS-AS1,100129250,-2.36E-01
UQCRB,7381,-4.56E-01
HMP19,51617,-5.15E-01
C20orf57,83747,2.76E-01
OR10R2,343406,-1.77E-01
SAMD9L,219285,-1.33
PDPK1,5170,4.01E-01
ALDOC,230,6.66E-01
KCNAB2,8514,5.06E-01
KIAA1715,80856,6.70E-01
LOC100506403,100506403,-1.48E-01
SUMO1,7341,4.53E-01
DDX46,9879,5.62E-01
RASSF4,83937,-9.81E-01
WNT5A,7474,6.44E-01
ARID1B,57492,5.28E-01
LMNB2,84823,1.04
HNRNPC,3183,6.49E-01
LAMTOR4,389541,-4.69E-01
FAM71A,149647,-2.34E-01
GUCA1B,2979,-1.89E-01
FAM127A,8933,-1.05
PPP6R2,9701,-3.93E-01
SCLT1,132320,6.32E-01
SLC25A1,6576,-6.00E-01
FOXJ3,22887,-2.74E-01
SETD5,55209,2.05E-01
LOC285181,285181,-2.01E-01
CLN8,2055,-6.98E-01
EGFR,1956,-6.19E-01
MDFIC,29969,-8.49E-01
TRPA1,8989,-1.18
ZNF777,27153,2.07E-01
PRKRIP1,79706,3.91E-01
BRD4,23476,-3.91E-01
CSTB,1476,-4.96E-01
GCNT3,9245,-1.85
VPS18,57617,-4.24E-01
LRRC14,9684,3.60E-01
EEF1D,1936,4.90E-01
TCERG1,10915,6.44E-01
TCTE3,6991,6.83E-01
DEDD,9191,-3.29E-01
CLDN7,1366,-1.37
BIN3-IT1,80094,-3.15E-01
SLCO3A1,28232,4.35E-01
TMEM129,92305,-5.09E-01
KBTBD11,9920,-9.75E-01
UBE2L6,9246,8.95E-01
PMP2,5375,-3.24E-01
PTPRA,5786,3.89E-01
TSC22D1-AS1,641467,5.57E-01
SERPINH1,871,7.22E-01
MYOM1,8736,-9.12E-01
MAMDC4,158056,-9.63E-01
HECTD1,25831,3.03E-01
UBE2S,27338,9.49E-01
LOC283887,283887,-2.36E-01
CMA1,1215,-3.65E-01
DDX17,10521,6.09E-01
SLC25A51,92014,3.62E-01
LINC01351,101929120,-2.30E-01
FRK,2444,-8.53E-01
DCUN1D1,54165,5.52E-01
MMRN2,79812,1.64E-01
RNF139-AS1,101927612,5.01E-01
PTPRB,5787,4.13E-01
SYNM,23336,-2.5
DNMT3A,1788,5.38E-01
RPL23,9349,7.40E-01
CHST6,4166,-3.15E-01
LOC100132207,100132207,-1.54E-01
FKBP1B,2281,-1.28
NR1H4,9971,-1.42
TIGD5,84948,3.25E-01
IQSEC3,440073,2.06E-01
FCF1,51077,1.97E-01
KRT75,9119,5.20E-01
INADL,10207,3.31E-01
URB1,9875,6.50E-01
HMG20A,10363,5.07E-01
RNF170,81790,5.70E-01
LRGUK,136332,-2.77E-01
LINC01234,100506465,8.45E-01
ARNTL,406,-7.47E-01
SLC4A11,83959,1.14
TMEM74B,55321,4.85E-01
GHITM,27069,-6.32E-01
STAP2,55620,-1.23
TRIM36,55521,-2.74E-01
RD3,343035,-2.36E-01
PRKX,5613,9.55E-01
PPP2R1B,5519,-1.69E-01
DCAF7,10238,4.08E-01
POLR2B,5431,3.51E-01
WHSC1L1,54904,6.40E-01
DCK,1633,7.47E-01
Mar-03,115123,-1.07
TNRC18,84629,3.81E-01
ZNF2,7549,4.29E-01
LRRC37B,114659,3.56E-01
APOC2,344,3.99E-01
C4orf33,132321,-1.32E-01
TOR2A,27433,-4.92E-01
ASB7,140460,-6.93E-01
PRKCD,5580,-8.91E-01
UBE2L3,7332,-4.67E-01
TCOF1,6949,4.70E-01
SUGT1P3,283507,5.26E-01
LOC400655,400655,-2.67E-01
ASNS,440,8.68E-01
ZNF561,93134,4.20E-01
DNTTIP2,30836,3.71E-01
CASP8AP2,9994,5.86E-01
ASCC1,51008,6.33E-01
GSTM1,2944,-5.06E-01
ZNF132,7691,-2.10E-01
SIMC1,375484,5.65E-01
SENP6,26054,7.01E-01
SUMF2,25870,4.37E-01
CASC4,113201,-6.36E-01
LOC642776,642776,-2.23E-01
GFOD2,81577,-3.04E-01
ZNF75D,7626,2.60E-01
RBMS3,27303,-1.28
NKAPP1,158801,4.05E-01
SLC6A2,6530,-1.39E-01
C3orf62,375341,-2.07E-01
RAB12,201475,-5.54E-01
ERVMER34-1,100288413,5.79E-01
CEBPB,1051,8.18E-01
PAXIP1-AS1,202781,7.19E-01
USP45,85015,5.18E-01
PYROXD1,79912,-8.09E-01
IPO4,79711,7.63E-01
RASGRP3,25780,-2.33E-01
MPG,4350,5.21E-01
LSM2,57819,7.86E-01
ZCCHC18,644353,-3.10E-01
ACBD6,84320,7.09E-01
PLCB1,23236,1.55
SBNO2,22904,-3.56E-01
LOC100130837,100130837,7.66E-01
AGBL5,60509,3.78E-01
MBNL3,55796,-2.88E-01
TINF2,26277,-3.89E-01
ALG8,79053,8.15E-01
GPATCH3,63906,-3.37E-01
KIAA1804,84451,1.01
MACROD1,28992,1.02
CAHM,100526820,-2.33E-01
ARL3,403,8.58E-01
PPP2R3C,55012,-1.64E-01
XYLT1,64131,-6.49E-01
IST1,9798,-3.50E-01
C9orf116,138162,2.38E-01
C7orf49,78996,4.25E-01
COQ4,51117,-4.80E-01
KIT,3815,-1.13
ZDHHC21,340481,-5.79E-01
ZNF704,619279,7.64E-01
STARD5,80765,-6.65E-01
LOC283177,283177,7.02E-01
NRXN1,9378,-4.10E-01
CIPC,85457,-8.45E-01
GRIA1,2890,-1.79E-01
EGLN1,54583,-4.19E-01
HMGB2,3148,7.89E-01
CTBP1,1487,-3.74E-01
TRAPPC1,58485,-5.41E-01
GPR133,283383,-8.08E-01
N6AMT1,29104,5.20E-01
DTD1,92675,7.60E-01
MTERF2,80298,6.41E-01
DYNC1LI1,51143,5.83E-01
GAP43,2596,-1.35
FAM160A1,729830,-3.49E-01
HHEX,3087,-2.95E-01
ELANE,1991,-3.12E-01
GALNT1,2589,-6.74E-01
SLC4A8,9498,2.28E-01
FASTKD3,79072,5.57E-01
SLC30A6,55676,5.69E-01
C14orf178,283579,-1.87E-01
KIF12,113220,2.74E-01
ADAMTS13,11093,-2.67E-01
NDE1,54820,7.46E-01
SFT2D2,375035,-5.99E-01
MBLAC2,153364,8.18E-01
SERTM1,400120,-2.12E-01
BACH2,60468,-7.47E-01
DDIT3,1649,4.73E-01
COL6A5,256076,-1.38E-01
EDEM1,9695,-5.64E-01
KBTBD3,143879,3.76E-01
CXorf56,63932,3.75E-01
OR2F1,26211,-2.27E-01
CFAP36,112942,7.67E-01
LOC100131298,100131298,-1.61E-01
WNK2,65268,-1.60E-01
KCNK10,54207,-3.51E-01
NDUFA1,4694,-3.35E-01
TPGS2,25941,6.08E-01
ADAMTS8,11095,-4.43E-01
GPR126,57211,-1.19
USP39,10713,4.64E-01
ADAMTS12,81792,1.08
SAMD10,140700,2.24E-01
LINC00593,414926,-1.58E-01
GSTM2,2946,-5.86E-01
SKAP1,8631,6.81E-01
RAPH1,65059,-5.21E-01
SLC35B2,347734,5.48E-01
RBM8A,9939,3.97E-01
ATPAF2,91647,-2.60E-01
HR,55806,-4.91E-01
SSPO,23145,-1.98E-01
AOC3,8639,-1.6
CORO2A,7464,-1.23
ETV7,51513,5.39E-01
CHODL,140578,-8.52E-01
PRSS33,260429,1.37
TAT,6898,-2.05E-01
CDK11A,728642,-5.10E-01
LONRF3,79836,-8.11E-01
TSPAN11,441631,-7.18E-01
CANT1,124583,-8.04E-01
ACSL1,2180,7.94E-01
UBAP1,51271,-3.09E-01
FFAR1,2864,-2.68E-01
GPR64,10149,-6.70E-01
IL23R,149233,-2.68E-01
CPO,130749,-1.62E-01
TRMT44,152992,1.94E-01
HAS3,3038,1.81E-01
CYP3A7,1551,-4.49E-01
CSNK1G3,1456,-6.78E-01
PTGDR2,11251,-3.18E-01
RBM48,84060,4.20E-01
EPB41,2035,2.99E-01
SNHG20,654434,4.80E-01
IMP4,92856,5.80E-01
AVEN,57099,6.66E-01
MYBL2,4605,8.62E-01
DAB2,1601,8.68E-01
LOC202025,202025,-5.44E-01
TELO2,9894,3.82E-01
SNORA68,26780,-2.39E-01
FGD6,55785,-4.52E-01
INTS12,57117,4.58E-01
POU2F1,5451,4.08E-01
GMIP,51291,-5.92E-01
CELSR2,1952,4.31E-01
CXCL13,10563,-2.27
ARL13B,200894,6.66E-01
SH3TC1,54436,-1.95E-01
TRIM31,11074,-1.75E-01
SGCG,6445,-3.93E-01
ABCA1,19,-1.66E-01
OXGR1,27199,4.31E-01
PHLDB1,23187,-3.22E-01
IGLV3-19,28797,-4.51E-01
KIFAP3,22920,-6.75E-01
SLC25A47,283600,-2.54E-01
XK,7504,-1.21
CTSG,1511,-4.43E-01
ZBED1,9189,6.91E-01
HIST1H1C,3006,-9.49E-01
FRMPD4,9758,-3.84E-01
GZF1,64412,9.19E-01
UBE3B,89910,-3.58E-01
METTL22,79091,4.77E-01
BEX5,340542,-1.11
BIN3,55909,-5.23E-01
CD109,135228,3.77E-01
GSTZ1,2954,-5.91E-01
LINC00955,285492,-2.41E-01
RALBP1,10928,-3.79E-01
AVPR1B,553,-2.55E-01
IKBKG,8517,-2.54E-01
IGLV2-23,28813,-8.05E-01
TMEM234,56063,-3.29E-01
FANCG,2189,4.84E-01
HIST1H4E,8367,2.92E-01
PPIP5K1,9677,-4.34E-01
USO1,8615,5.20E-01
CXCL6,6372,9.73E-01
ARHGEF2,9181,-4.95E-01
ZFP62,643836,5.74E-01
RASSF7,8045,-6.75E-01
NDUFB3,4709,-3.22E-01
DHRS3,9249,-5.38E-01
SYCP1,6847,-1.50E-01
ZNF83,55769,5.02E-01
MAN1B1-AS1,100289341,-3.37E-01
GTF3C1,2975,2.21E-01
GOLGA2,2801,-2.87E-01
SNX30,401548,-6.48E-01
CLIC6,54102,-1.58
TBC1D7,51256,6.20E-01
PSD3,23362,-8.94E-01
GPANK1,7918,2.45E-01
PITPNB,23760,4.95E-01
WFDC2,10406,-1.47
NFKB2,4791,-4.21E-01
TMOD1,7111,-7.50E-01
CSNK2A1,1457,6.92E-01
ASXL2,55252,5.69E-01
FGF13,2258,-1.32
CLIP4,79745,-1.37
CCDC13,152206,-1.60E-01
BMX,660,-6.15E-01
Mar-06,10299,5.94E-01
ALDH3B1,221,-1.87E-01
NFKBID,84807,-2.49E-01
HIST1H3H,8357,-1.2
KLHL12,59349,3.80E-01
C21orf2,755,-4.69E-01
ZNF805,390980,4.14E-01
TEK,7010,-9.56E-01
NUP205,23165,6.90E-01
CDR1,1038,-1.71E-01
DNAJC27,51277,1.81E-01
TFAP2B,7021,-2.13E-01
GJB2,2706,-1.38
C4orf29,80167,-2.84E-01
TWIST2,117581,-7.80E-01
IFI35,3430,-5.42E-01
SPESP1,246777,-1.94E-01
DPY19L3,147991,5.83E-01
PSMA3,5684,6.37E-01
LINC00556,100861551,-1.73E-01
ATP5B,506,-5.38E-01
PPM1K,152926,-6.77E-01
DDX26B,203522,-8.68E-01
HTR3A,3359,-4.31E-01
RAD54L,8438,7.43E-01
DDX58,23586,-9.70E-01
NAGPA,51172,-4.81E-01
CCNDBP1,23582,-5.63E-01
TIMP3,7078,1.14
ANKZF1,55139,3.98E-01
THOC5,8563,4.08E-01
NEURL1,9148,-2.84E-01
ADCY1,107,-2.73E-01
SNRPA1,6627,5.48E-01
PKNOX1,5316,2.34E-01
SYT7,9066,2.78E-01
WNT11,7481,1.18
KCP,375616,-3.05E-01
GALNT13,114805,-1.60E-01
LONP1,9361,5.25E-01
C1orf112,55732,7.05E-01
SVIL,6840,-1.19
AP2A1,160,-1.90E-01
LOC729088,729088,6.10E-01
GALNTL5,168391,-1.65E-01
SLC25A53,401612,-1.39E-01
FAM208B,54906,7.30E-01
PHRF1,57661,1.99E-01
NSL1,25936,4.39E-01
EHMT1,79813,5.67E-01
LNPEP,4012,-5.51E-01
CD72,971,-3.78E-01
PEA15,8682,7.25E-01
ATP4B,496,-1.81E-01
LOC284112,284112,-2.38E-01
SAPCD2,89958,8.88E-01
CUEDC2,79004,7.08E-01
LINC00588,26138,-1.40E-01
CCDC25,55246,-4.40E-01
RPL32P3,132241,3.62E-01
ZNF826P,664701,-2.92E-01
ATL3,25923,-1.40E-01
FIGF,2277,-7.20E-01
KY,339855,1.69E-01
NHS,4810,1.58
LARP1,23367,5.09E-01
ERI2,112479,3.87E-01
ZDHHC15,158866,-2.26E-01
CSRP1,1465,-9.63E-01
TRAPPC12,51112,-3.33E-01
ALKBH7,84266,-4.10E-01
FAXDC2,10826,-2.44E-01
PIPOX,51268,1.39
WDR5,11091,6.35E-01
MRPL13,28998,7.79E-01
CFAP74,85452,-2.41E-01
ZNF578,147660,-3.23E-01
LINC00467,84791,7.38E-01
HSD17B1,3292,-2.51E-01
BRE-AS1,100302650,-4.01E-01
ALDH3B2,222,-1.58E-01
SLC5A1,6523,7.75E-01
ZIK1,284307,-2.82E-01
LRRC41,10489,3.56E-01
ZNF804A,91752,-3.57E-01
EMC8,10328,4.57E-01
SMIM13,221710,4.76E-01
OPN4,94233,-1.80E-01
ST6GAL2,84620,-1.84
LOC100499221,100499221,-1.91E-01
FMR1,2332,7.22E-01
OLIG2,10215,-2.14E-01
LINC00641,283624,-1.39E-01
TRAF6,7189,4.36E-01
EHHADH,1962,-8.13E-01
ZPR1,8882,6.27E-01
LOC100288781,100288781,-4.71E-01
CNN1,1264,-2.06
UBE2J1,51465,-3.89E-01
PXK,54899,5.52E-01
TNFRSF10D,8793,-6.65E-01
AKAP17A,8227,-1.77E-01
SLC25A3,5250,-3.26E-01
PRR14L,253143,-4.67E-01
LOC100133130,100133130,3.49E-01
ATP5G3,518,-5.96E-01
RXRA,6256,-3.76E-01
ADCY5,111,-4.00E-01
DNAJB14,79982,-6.33E-01
ELOVL1,64834,-6.16E-01
WDR83,84292,3.06E-01
SMIM4,440957,2.60E-01
HBBP1,3044,-2.09E-01
MUC5B,727897,-1.53
TAOK1,57551,4.00E-01
SAP30L-AS1,386627,-3.08E-01
PPP1R14B,26472,5.23E-01
DBP,1628,-2.00E-01
MAP4,4134,6.67E-01
TRPT1,83707,-3.66E-01
CERK,64781,-8.70E-01
MRGPRF,116535,-1.73
AP4E1,23431,-5.43E-01
FAM20C,56975,-1.02
CCDC183,84960,8.17E-01
PREPL,9581,2.97E-01
ITGB3,3690,-1.32E-01
NOL3,8996,6.72E-01
UBE2G2,7327,2.83E-01
CCDC93,54520,4.25E-01
USP25,29761,-1.98E-01
STOM,2040,-1.19
LINC00400,100874159,-7.58E-01
RBM27,54439,3.34E-01
KDM4B,23030,-3.46E-01
ZNF711,7552,9.86E-01
LOC283075,283075,1.56E-01
ATP9A,10079,7.12E-01
ETS1,2113,-7.21E-01
METTL21B,25895,5.49E-01
PPAPDC3,84814,-4.90E-01
TTLL5,23093,5.09E-01
NDN,4692,-1.26
NDUFA13,51079,-5.56E-01
DPH7,92715,4.47E-01
CEL,1056,2.37
ZKSCAN4,387032,3.99E-01
TRIM47,91107,-5.16E-01
LMNTD2,256329,-4.27E-01
ARHGAP26,23092,-7.41E-01
LOC727820,727820,8.82E-01
ZNF81,347344,2.58E-01
KRTAP4-3,85290,-1.35E-01
COQ7,10229,-4.00E-01
OGFOD3,79701,-2.63E-01
ATXN7L3,56970,-2.72E-01
TUSC7,285194,-1.66E-01
TSPO,706,-7.09E-01
LOC283194,283194,2.08E-01
FAM13C,220965,-1.15
CEP55,55165,1.57
COL25A1,84570,-2.07E-01
LINC01133,100505633,-2.18E-01
COPS4,51138,-2.04E-01
COMMD10,51397,7.42E-01
SH2D6,284948,-4.10E-01
ZNHIT2,741,3.60E-01
LMOD1,25802,-1.84
MESDC1,59274,-5.39E-01
C14orf80,283643,-4.52E-01
WRAP73,49856,5.78E-01
CKAP4,10970,-8.71E-01
MSANTD4,84437,8.63E-01
RRN3P3,100131998,-2.04E-01
EEF1G,1937,3.36E-01
FCGR2A,2212,8.08E-01
GAS7,8522,-5.83E-01
EPG5,57724,-4.92E-01
KIAA0922,23240,-3.50E-01
PAGR1,79447,-1.03
GGTA1P,2681,-7.44E-01
BTN3A2,11118,8.56E-01
AEN,64782,5.19E-01
COX4I1,1327,-5.83E-01
UEVLD,55293,-2.34E-01
OIP5,11339,1.19
LOC100128868,100128868,-8.10E-01
TCF7,6932,2.60E-01
COQ3,51805,7.32E-01
POM121,9883,2.17E-01
PUM1,9698,3.44E-01
CSTF2,1478,5.64E-01
SLC30A2,7780,4.43E-01
MIEF1,54471,4.68E-01
SOX1,6656,2.82E-01
HSPA2,3306,-1.81
C21orf128,150147,-1.75E-01
APH1A,51107,-5.01E-01
BZW1,9689,-6.86E-01
USP34,9736,5.77E-01
MTF2,22823,5.23E-01
ZW10,9183,5.57E-01
KCNH7,90134,-1.40E-01
LDB1,8861,2.56E-01
STS,412,-8.75E-01
ABTB2,25841,-5.72E-01
WBP4,11193,6.78E-01
MRPS14,63931,4.66E-01
MLANA,2315,-1.30E-01
EPR1,8475,6.33E-01
S1PR1,1901,-5.66E-01
EIF2D,1939,5.66E-01
FGF8,2253,-1.97E-01
PRR13,54458,-6.27E-01
TMEM120B,144404,2.39E-01
C19orf52,90580,4.47E-01
NUBP2,10101,3.06E-01
DR1,1810,-5.15E-01
MGAT5,4249,6.88E-01
PP14571,100130449,-5.34E-01
RPL17,6139,4.45E-01
ZKSCAN3,80317,1.79E-01
RYBP,23429,-3.58E-01
SLC26A7,115111,-2.40E-01
CPEB2-AS1,441009,-2.02E-01
EIF5A2,56648,1.08
NAP1L3,4675,-1.4
SSR3,6747,6.72E-01
KLHL31,401265,3.28E-01
GLIDR,389741,-4.30E-01
ARMC6,93436,2.32E-01
ENPP6,133121,-2.64E-01
CNBD1,168975,-1.70E-01
ZNF555,148254,4.93E-01
AAGAB,79719,-3.85E-01
GNPAT,8443,4.90E-01
C15orf41,84529,5.14E-01
CRTAC1,55118,-2.80E-01
YPEL5,51646,-4.84E-01
CCDC124,115098,-2.57E-01
NFIB,4781,-2.73E-01
HIF1AN,55662,-2.03E-01
PPIL6,285755,3.43E-01
ATP2B3,492,-1.73E-01
COL4A1,1282,1.48
SPRED1,161742,-9.76E-01
FLJ13224,79857,-1.50E-01
MRPS36,92259,-6.25E-01
GINS2,51659,9.94E-01
CDK7,1022,6.91E-01
NTN1,9423,-5.83E-01
LOC153577,153577,-1.50E-01
ATP10A,57194,-1.93E-01
NR4A3,8013,-9.42E-01
TNK1,8711,-3.29E-01
AGPAT2,10555,-7.71E-01
ZNF177,7730,7.02E-01
RRM1,6240,4.82E-01
GABRG2,2566,-2.48E-01
AFF3,3899,-7.59E-01
CELP,1057,1.19
SRRM3,222183,-2.47E-01
ANKRD52,283373,-2.36E-01
PLS3,5358,8.89E-01
PSD4,23550,-5.84E-01
UBE2V2,7336,6.92E-01
ZNF710,374655,3.10E-01
TTC30B,150737,4.71E-01
LOC100507486,100507486,3.47E-01
TMEM206,55248,7.81E-01
LOC101928694,101928694,-1.36E-01
FBXL12,54850,-3.19E-01
APOE,348,-2.00E-01
SEC24A,10802,-4.85E-01
LRP1,4035,-4.39E-01
MEI1,150365,-3.23E-01
CD160,11126,-4.62E-01
GSTO2,119391,9.07E-01
KLF8,11279,-1.59E-01
HLA-DQB2,3120,-2.97E-01
CST3,1471,-8.22E-01
YARS2,51067,5.27E-01
NCOA2,10499,4.77E-01
GADD45A,1647,-8.80E-01
PEX11B,8799,-3.99E-01
CCDC122,160857,3.36E-01
CNGB1,1258,-1.71E-01
NEFM,4741,-6.12E-01
PSIP1,11168,4.92E-01
PFKFB1,5207,-1.72E-01
IL13RA1,3597,-6.24E-01
GDI2,2665,6.21E-01
GLYR1,84656,-3.09E-01
RECQL4,9401,5.44E-01
FLI1,2313,-7.31E-01
LINC00470,56651,-3.15E-01
COG6,57511,6.64E-01
KRT20,54474,-1.58
KCNMB4,27345,9.45E-01
ZBED6CL,113763,6.60E-01
MGC32805,153163,5.27E-01
DAPK1,1612,-1.15
FKTN,2218,4.91E-01
MYLK3,91807,-1.83E-01
ANXA2P1,303,-2.59E-01
USP6,9098,-2.93E-01
SH3KBP1,30011,-7.01E-01
TSSC4,10078,-3.45E-01
SMIM11,54065,2.41E-01
SLC38A6,145389,7.00E-01
CABLES2,81928,5.80E-01
LOC253573,253573,-1.35E-01
GPR182,11318,-1.89E-01
CMIP,80790,-3.11E-01
NDUFV2,4729,-4.80E-01
FBRS,64319,-2.78E-01
NDUFA3,4696,-4.49E-01
C6orf1,221491,3.12E-01
CSGALNACT1,55790,8.92E-01
TMEM184A,202915,-3.41E-01
ZFYVE21,79038,-4.33E-01
PCDH7,5099,-2
PPP4R4,57718,-2.36E-01
NSF,4905,-7.78E-01
PXMP4,11264,3.88E-01
MAPT,4137,-2.28E-01
RAB1A,5861,-3.35E-01
ARHGEF5,7984,-6.82E-01
WRB,7485,7.14E-01
LINC00842,643650,-2.56E-01
CHD2,1106,-2.13E-01
TTN,7273,-2.37E-01
CENPE,1062,9.85E-01
MCCC1,56922,3.72E-01
HSF5,124535,-1.85E-01
ANKRD28,23243,5.19E-01
KCMF1,56888,-3.39E-01
FLJ30901,150378,-2.53E-01
NMT2,9397,-6.27E-01
LOC100507625,100507625,6.42E-01
SIN3A,25942,4.89E-01
EPS8L2,64787,-8.10E-01
C19orf47,126526,-1.96E-01
ACADM,34,-6.12E-01
ERBB2IP,55914,-2.59E-01
XRCC5,7520,6.00E-01
FAM120A,23196,-1.78E-01
FOCAD,54914,5.73E-01
DHRS2,10202,8.63E-01
ADCYAP1R1,117,-5.73E-01
BIRC5,332,4.40E-01
ZNF496,84838,5.60E-01
NEK1,4750,5.13E-01
PIRT,644139,-6.51E-01
MGC12916,84815,-2.47E-01
ANGPTL1,9068,-1.43
NCSTN,23385,-3.72E-01
PCNXL3,399909,-3.06E-01
LSM14B,149986,2.61E-01
RRP12,23223,1.53E-01
ING3,54556,5.10E-01
HORMAD2,150280,-1.85E-01
AOAH,313,7.28E-01
TMEM30A,55754,-5.69E-01
MUC5AC,4586,-2.32E-01
FAM111A,63901,5.73E-01
VGLL4,9686,3.48E-01
STX2,2054,7.48E-01
ATP1A1-AS1,84852,2.76E-01
ABHD17C,58489,-1.12
LOXL2,4017,1.11
SPPL2B,56928,-3.19E-01
DDX11,1663,3.98E-01
ZBED3,84327,7.38E-01
SOAT2,8435,-2.27E-01
FAM212B,55924,-2.75E-01
SLC35C1,55343,-5.94E-01
CYP2D6,1565,-2.22E-01
PRPF31,26121,5.51E-01
C3orf65,646600,-1.68E-01
DIAPH1,1729,-1.50E-01
C14orf169,79697,5.07E-01
TEX41,401014,-1.83E-01
KLK1,3816,-9.79E-01
YOD1,55432,-7.58E-01
HIST1H1E,3008,3.59E-01
ZNF470,388566,2.57E-01
CDS1,1040,-7.44E-01
TMEM104,54868,-2.27E-01
NCR2,9436,-2.00E-01
C10orf55,414236,-1.91E-01
PYGB,5834,-6.78E-01
CD14,929,-1.03
