Gene,Entrez,Fold change
EDC3,80153,-0.1091778
EDC4,23644,0.2666825
EDDM3A,10876,-0.3449695
EDDM3B,64184,0.3745026
EDEM1,9695,-0.0281242
EDEM2,55741,0.2971862
EDEM3,80267,0.1907759
EDF1,8721,0.4880014
EDIL3,10085,-0.9140079
EDN1,1906,0.0639624
EDN2,1907,0.8289184
EDN3,1908,0.0663167
EDNRA,1909,0.2844214
EDNRB,1910,-0.6267607
EDRF1,26098,-0.748894
EEA1,8411,-0.8178439
EED,8726,-0.5784859
EEF1A1,1915,0.154114
EEF1A2,1917,0.3850258
EEF1B2,1933,-0.3386144
EEF1D,1936,0.162143
EEF1E1,9521,-0.3867238
EEF1G,1937,0.2043362
EEF2,1938,0.2697236
EFCAB1,79645,-0.0632818
EFCAB11,90141,-0.1296558
EFCAB14,9813,-0.257557
EFCAB2,84288,0.2428657
EFCAB6,64800,0.6602278
EFCC1,79825,0.1318635
EFEMP1,2202,-0.2736291
EFEMP2,30008,0.3220854
EFHC1,114327,-0.2167027
EFHC2,80258,0.2901545
EFHD1,80303,0.1647624
EFHD2,79180,0.0416987
EFNA1,1942,0.0693548
EFNA2,1943,0.2331034
EFNA3,1944,0.4620668
EFNA4,1945,0.4091616
EFNA5,1946,-0.4056294
EFNB1,1947,0.1601109
EFNB2,1948,0.276048
EFNB3,1949,-0.3821705
EFR3A,23167,-0.2606424
EFR3B,22979,1.0382852
EFS,10278,0.2974682
EFTUD1,79631,0.1718498
EGF,1950,0.0423274
EGFL6,25975,-0.1562104
EGFL7,51162,0.5762574
EGFR,1956,-0.2261596
EGLN1,54583,-0.1141763
EGLN2,112398,0.1642901
EGLN3,112399,-0.2531991
EGOT,100126791,-0.416837
EGR1,1958,-0.7958818
EGR2,1959,-0.2924065
EGR3,1960,-0.4167925
EGR4,1961,0.3304604
EHBP1,23301,-0.4920311
EHBP1L1,254102,0.3720916
EHD1,10938,0.4191752
EHD2,30846,0.6778944
EHD3,30845,0.0300895
EHD4,30844,0.1467892
EHF,26298,0.4778434
EHHADH,1962,0.2320115
EHMT1,79813,-0.2041398
EHMT2,10919,0.5374506
EI24,9538,0.1685257
EID1,23741,-0.2992209
EIF1,10209,-1.0810918
EIF1AX,1964,-0.3020704
EIF1AY,9086,0.4428291
EIF1B,10289,-0.2035946
EIF2AK1,27102,0.098747
EIF2AK2,5610,-0.2264504
EIF2AK3,9451,-0.0410064
EIF2B1,1967,-0.0463097
EIF2B2,8892,0.1393731
EIF2B3,8891,0.0334981
EIF2B4,8890,0.1348736
EIF2B5,8893,0.4454839
EIF2D,1939,0.3324764
EIF2S1,1965,-0.2844567
EIF2S2,8894,0.3798784
EIF2S3,1968,-0.774121
EIF3A,8661,-0.1690356
EIF3B,8662,0.5406006
EIF3D,8664,0.2772062
EIF3E,3646,-0.2553427
EIF3F,8665,-1.0618898
EIF3G,8666,0.6867393
EIF3H,8667,-0.3868192
EIF3I,8668,0.3002767
EIF3J,8669,-0.2208183
EIF3K,27335,0.1656915
EIF3L,51386,0.1301494
EIF3M,10480,-0.5371408
EIF4A1,1973,-0.5664427
EIF4A2,1974,-0.0916345
EIF4A3,9775,0.0214414
EIF4B,1975,-0.16814
EIF4E,1977,0.3457852
EIF4E2,9470,0.1563301
EIF4EBP1,1978,0.2707509
EIF4EBP2,1979,-0.4404774
EIF4ENIF1,56478,0.0507282
EIF4G1,1981,0.2932392
EIF4G2,1982,-0.7437218
EIF4G3,8672,0.2121032
EIF4H,7458,0.0560961
EIF5,1983,-0.7642058
EIF5A,1984,0.7746716
EIF5A2,56648,-0.3302205
EIF5B,9669,-0.5523611
EIF6,3692,0.2329933
ELAC1,55520,-0.1237743
ELAC2,60528,0.4401268
ELANE,1991,-0.2221174
ELAVL1,1994,-0.1674128
ELAVL2,1993,0.3585897
ELAVL3,1995,0.0797009
ELAVL4,1996,-0.4221229
ELF1,1997,-0.2958518
ELF2,1998,0.0670007
ELF3,1999,-0.4012594
ELF4,2000,0.6106669
ELF5,2001,-0.1558506
ELK1,2002,-0.3028743
ELK3,2004,-0.5032249
ELK4,2005,-0.4620769
ELL,8178,0.3378242
ELL2,22936,-0.4613288
ELMO1,9844,0.34959
ELMO2,63916,0.1390561
ELMO3,79767,1.026636
ELN,2006,0.6957618
ELOVL1,64834,0.6603033
ELOVL2,54898,0.3129896
ELOVL4,6785,0.5699142
ELOVL5,60481,0.4147603
ELOVL6,79071,0.0653676
ELP3,55140,-0.0741248
ELP4,26610,0.0135815
ELP5,23587,-0.5500055
ELP6,54859,0.2595273
ELSPBP1,64100,-0.041371
ELTD1,64123,-0.0028859
EMC1,23065,-0.4129569
EMC2,9694,-0.367306
EMC3,55831,-0.2290242
EMC6,83460,-0.1528123
EMC7,56851,-0.1731905
EMC8,10328,0.2357485
EMC9,51016,0.7799626
EMCN,51705,-0.8592893
EMD,2010,0.1015068
EMG1,10436,0.0481172
EMID1,129080,0.105642
EMILIN1,11117,-0.0993046
EMILIN2,84034,0.4094145
EML1,2009,-0.1430717
EML2,24139,0.3583173
EML3,256364,0.7894242
EML4,27436,0.1595256
EMP1,2012,-0.8722256
EMP2,2013,0.1971117
EMP3,2014,0.0070183
EMR1,2015,0.1687669
EMR2,30817,-0.2808317
EMR3,84658,0.1627255
EMX1,2016,0.3833779
EMX2,2018,-0.5807678
EN1,2019,-0.0588196
EN2,2020,0.4606144
ENAH,55740,-0.5165839
ENC1,8507,-0.2793656
ENDOD1,23052,-0.344804
ENDOG,2021,0.4819813
ENDOU,8909,-0.2792383
ENG,2022,-0.3888238
ENGASE,64772,0.3159365
ENO1,2023,0.4067268
ENO2,2026,0.4186525
ENO3,2027,0.6454219
ENOPH1,58478,-0.1408621
ENOSF1,55556,0.5987741
ENOX1,55068,0.1200277
ENOX2,10495,-0.8006762
ENPEP,2028,0.5903445
ENPP1,5167,0.3192615
ENPP2,5168,-0.0749032
ENPP3,5169,0.3977975
ENPP4,22875,-0.3070646
ENSA,2029,-0.3380537
ENTPD1,953,-0.2492589
ENTPD2,954,0.8190426
ENTPD3,956,-0.4857216
ENTPD4,9583,-0.0156634
ENTPD5,957,0.243984
ENTPD6,955,0.3186089
ENTPD7,57089,0.2305749
ENY2,56943,0.0502821
EOGT,285203,-0.3313269
EP300,2033,0.124592
EP400,57634,-0.158731
EPAS1,2034,-0.29598
EPB41,2035,0.0913886
EPB41L1,2036,-0.1506494
EPB41L2,2037,0.3648411
EPB41L3,23136,0.2682118
EPB41L4A,64097,0.0860819
EPB41L4A-AS2,54508,0.6327885
EPB41L4B,54566,0.1653978
EPB41L5,57669,-0.3076248
EPB42,2038,-0.0880711
EPCAM,4072,-0.3389247
EPHA1,2041,0.346458
EPHA2,1969,0.0059543
EPHA3,2042,0.9993811
EPHA4,2043,-0.118565
EPHA5,2044,0.2919216
EPHA7,2045,0.7650682
EPHB1,2047,0.1241632
EPHB2,2048,0.6836956
EPHB3,2049,0.2381825
EPHB4,2050,0.5315171
EPHB6,2051,0.1523547
EPHX1,2052,0.2922426
EPHX2,2053,0.2779126
EPHX3,79852,0.8887938
EPM2A,7957,-0.2829453
EPM2AIP1,9852,-0.2550668
EPN1,29924,0.9123222
EPN2,22905,0.3552096
EPN3,55040,-0.4419471
EPO,2056,-0.0802236
EPOR,2057,0.5142345
EPPIN,57119,0.2823136
EPPK1,83481,0.1325683
EPRS,2058,0.2081132
EPS15,2060,-0.3521426
EPS15L1,58513,0.2621349
EPS8,2059,-0.3025769
EPS8L1,54869,0.2672458
EPS8L2,64787,0.4652672
EPS8L3,79574,0.0429362
EPX,8288,0.1967937
EPYC,1833,0.8041926
ERAL1,26284,0.2476722
ERAP1,51752,0.5712264
ERAP2,64167,-0.3840703
ERBB2,2064,0.4479006
ERBB2IP,55914,0.1377206
ERBB3,2065,0.1699745
ERBB4,2066,-0.0357023
ERC1,23085,0.2794037
ERC2,26059,0.7255211
ERC2-IT1,711,-0.1979797
ERCC1,2067,0.3940008
ERCC2,2068,0.2417505
ERCC3,2071,0.347545
ERCC4,2072,-0.1420141
ERCC5,2073,0.1080931
ERCC6L,54821,0.1628479
ERCC8,1161,-0.0384558
EREG,2069,-0.3677863
ERF,2077,0.5172513
ERG,2078,-0.2217994
ERGIC2,51290,-0.1203922
ERGIC3,51614,0.3921967
ERH,2079,-0.4168772
ERI2,112479,0.0353225
ERI3,79033,0.6588554
ERICH1,157697,0.5925723
ERLIN1,10613,0.1955664
ERLIN2,11160,-0.2188182
ERMAP,114625,-0.1760275
ERMP1,79956,-0.3701145
ERN1,2081,-0.3507159
ERN2,10595,0.7141694
ERO1L,30001,0.0910733
ERO1LB,56605,-0.668926
ERP29,10961,0.334393
ERP44,23071,0.1744974
ERV3-2,57612,-0.3554347
ERVH-6,51581,0.0822464
ERVMER34-1,100288413,0.5715285
ESD,2098,-0.3687283
ESF1,51575,-0.1442472
ESM1,11082,0.6100393
ESPL1,9700,0.4799194
ESPN,83715,-0.0344142
ESR1,2099,-0.7898073
ESR2,2100,0.6112294
ESRP1,54845,-0.0628598
ESRP2,80004,0.5435265
ESRRA,2101,0.0354325
ESRRB,2103,-0.1574579
ESRRG,2104,-0.2038823
ESYT1,23344,-0.3460197
ETAA1,54465,0.3190598
ETF1,2107,-0.3344745
ETFA,2108,-0.0614454
ETFB,2109,0.2214999
ETFDH,2110,0.1256452
ETHE1,23474,0.198885
ETNK1,55500,0.0853304
ETNK2,55224,0.3117989
ETNPPL,64850,-0.0009755
ETS1,2113,-0.3266622
ETS2,2114,-0.371122
ETV1,2115,-0.2473718
ETV2,2116,0.1476485
ETV3,2117,0.3302795
ETV4,2118,0.4435093
ETV5,2119,0.4208555
ETV6,2120,-0.2427591
ETV7,51513,0.2684806
EVA1B,55194,0.4513411
EVC,2121,0.2432114
EVI2A,2123,-0.0177722
EVI2B,2124,-0.0025355
EVI5,7813,-0.3386456
EVL,51466,0.5903154
EVPL,2125,-0.3673556
EVX1,2128,0.3998994
EWSR1,2130,0.7005734
EXD2,55218,0.0471202
EXD3,54932,0.2289624
EXO1,9156,-0.3452733
EXO5,64789,0.1334074
EXOC1,55763,-0.1447875
EXOC2,55770,-0.1965374
EXOC3,11336,0.7588499
EXOC5,10640,0.6895371
EXOC6B,23233,-0.4466811
EXOC7,23265,0.9168337
EXOG,9941,-0.4427404
EXOSC1,51013,0.884579
EXOSC10,5394,0.1394906
EXOSC2,23404,-0.5818325
EXOSC4,54512,0.7435892
EXOSC5,56915,0.4784449
EXOSC7,23016,-0.1478414
EXOSC8,11340,0.2296263
EXOSC9,5393,-0.2624642
EXPH5,23086,-0.3870204
EXT1,2131,0.2562241
EXT2,2132,0.3754989
EXTL1,2134,-0.9894921
EXTL2,2135,-0.1589384
EXTL3,2137,0.4728923
EYA1,2138,0.1493728
EYA2,2139,-0.2134397
EYA3,2140,-0.4683849
EYA4,2070,0.4625466
EZH1,2145,0.2023471
EZH2,2146,0.3101739
EZR,7430,-0.8121191
F10,2159,0.0696944
F11,2160,0.4955114
F11R,50848,-0.2205907
F12,2161,0.3225214
F13A1,2162,-0.1704993
F13B,2165,1.1216277
F2,2147,0.3358931
F2R,2149,0.0508871
F2RL1,2150,0.2135513
F2RL2,2151,0.8692606
F2RL3,9002,1.0909699
F3,2152,-0.1523773
F5,2153,0.3266962
F7,2155,0.5438237
F8,2157,0.0015943
F9,2158,0.1361954
FA2H,79152,0.050939
FAAH,2166,0.8966691
FABP1,2168,0.4074083
FABP2,2169,-0.1295024
FABP3,2170,0.659978
FABP3P2,56677,-0.01251
FABP4,2167,-0.6234781
FABP5,2171,-0.2431224
FABP6,2172,0.1568169
FABP7,2173,-0.480311
FADD,8772,0.5561629
FADS1,3992,0.7201967
FADS2,9415,0.6475582
FADS3,3995,0.2402843
FAF1,11124,0.0524993
FAF2,23197,0.3827091
FAH,2184,0.3953289
FAHD2A,51011,0.2327317
FAIM,55179,-0.0648749
FAIM2,23017,0.2254545
FAIM3,9214,0.1446229
FAM102A,399665,0.2704671
FAM105A,54491,0.2589672
FAM106A,80039,0.0958014
FAM107A,11170,-0.105658
FAM110B,90362,0.0888953
FAM110D,79927,0.1595105
FAM111A,63901,0.25629
FAM114A1,92689,-0.1786274
FAM114A2,10827,-0.2737907
FAM115A,9747,0.2416542
FAM117A,81558,0.1656002
FAM118A,55007,-0.0120022
FAM120A,23196,0.1333362
FAM120C,54954,0.5356446
FAM124B,79843,0.0177565
FAM127A,8933,0.0603171
FAM127B,26071,0.1696789
FAM129A,116496,-0.6041936
FAM131A,131408,0.1532617
FAM131B,9715,0.0005531
FAM134A,79137,0.2600691
FAM134B,54463,0.0958659
FAM134C,162427,0.0729802
FAM135A,57579,0.7387234
FAM136A,84908,0.2712873
FAM13A,10144,-0.2298575
FAM13B,51306,0.0193799
FAM13C,220965,0.3448226
FAM149A,25854,0.5687728
FAM149B1,317662,0.4187066
FAM153A,285596,-0.2083861
FAM155A,728215,-0.4189243
FAM155B,27112,-0.2190951
FAM160B2,64760,0.0694822
FAM162A,26355,-0.4893141
FAM163A,148753,0.7902319
FAM168A,23201,0.1720836
FAM168B,130074,0.1145241
FAM169A,26049,1.0986068
FAM171A1,221061,-0.1585217
FAM172A,83989,-0.198983
FAM173A,65990,0.3507711
FAM174B,400451,0.461113
FAM175B,23172,-0.0411091
FAM178A,55719,0.2965107
FAM179B,23116,0.0914068
FAM182A,284800,0.2292004
FAM182B,728882,-0.2518462
FAM184A,79632,-0.1912634
FAM186A,121006,0.1928533
FAM188A,80013,-0.4687189
FAM189A1,23359,-0.4260844
FAM189A2,9413,0.1220537
FAM189B,10712,0.1016825
FAM192A,80011,0.209663
FAM193A,8603,0.3026105
FAM193B,54540,0.0905851
FAM198B,51313,-0.2238824
FAM204A,63877,-0.6643509
FAM205B,389715,-0.2471023
FAM206A,54942,-0.1271396
FAM208A,23272,0.3947038
FAM208B,54906,0.1986426
FAM20B,9917,-0.4890392
FAM212B,55924,-0.488986
FAM214B,80256,0.1319724
FAM215A,23591,0.6635916
FAM216A,29902,0.1376076
FAM222B,55731,0.1178697
FAM224A,401630,0.2443467
FAM32A,26017,0.0843959
FAM35A,54537,-0.0570289
FAM3A,60343,0.8094882
FAM3C,10447,-0.7080756
FAM46A,55603,-0.0000799
FAM46C,54855,0.0330455
FAM47E-STBD1,100631383,0.2366267
FAM49A,81553,0.0938165
FAM49B,51571,-0.6479301
FAM50A,9130,0.2923176
FAM50B,26240,0.136267
FAM53B,9679,0.0953471
FAM53C,51307,0.0288804
FAM57A,79850,0.0877564
FAM60A,58516,-0.3765412
FAM63A,55793,0.2017844
FAM63B,54629,0.3132196
FAM64A,54478,0.2506582
FAM65A,79567,0.6056944
FAM65B,9750,0.1967082
FAM66D,100132923,0.4529725
FAM69A,388650,0.0939412
FAM76A,199870,-0.1175067
FAM83E,54854,-0.1997015
FAM86A,196483,-0.8453074
FAM86B1,85002,0.4503965
FAM86C1,55199,0.3860473
FAM89B,23625,-0.1595253
FAM8A1,51439,-0.2805678
FAM90A1,55138,0.1994219
FAM96B,51647,0.1719246
FAM98A,25940,-0.2616194
FAN1,22909,0.1876905
FANCA,2175,0.4163365
FANCC,2176,0.0121462
FANCE,2178,0.3921962
FANCF,2188,-0.1773678
FANCG,2189,0.5279132
FANCI,55215,0.4410392
FANCL,55120,-0.238973
FAP,2191,-0.038095
FAR2,55711,0.5000043
FARP1,10160,0.2505419
FARP2,9855,0.2398466
FARS2,10667,0.0978493
FARSA,2193,0.2845286
FAS,355,-0.6903524
FASLG,356,0.0745281
FASN,2194,0.4315003
FASTK,10922,0.6238331
FASTKD1,79675,0.1368489
FASTKD2,22868,-0.3974147
FASTKD3,79072,0.0304213
FASTKD5,60493,-0.2771701
FAT1,2195,-0.0030712
FAT2,2196,-0.0892685
FAT4,79633,0.0622171
FAU,2197,0.284108
FAXDC2,10826,0.1874243
FBL,2091,0.1252586
FBLN1,2192,0.4867519
FBLN2,2199,-0.0851335
FBLN5,10516,-0.6420299
FBN1,2200,-0.3089354
FBN2,2201,0.0599549
FBP1,2203,0.2483736
FBP2,8789,0.0028138
FBRS,64319,0.5005541
FBXL12,54850,0.206588
FBXL14,144699,-0.1575091
FBXL15,79176,0.6786311
FBXL18,80028,0.4345184
FBXL2,25827,0.0988702
FBXL4,26235,-0.0988326
FBXL5,26234,-0.1395173
FBXL6,26233,0.9025244
FBXL7,23194,-0.0211681
FBXL8,55336,0.0309328
FBXO11,80204,0.6421312
FBXO2,26232,0.0379839
FBXO21,23014,0.2649442
FBXO22,26263,0.4204732
FBXO24,26261,0.9035982
FBXO28,23219,-0.3036405
FBXO3,26273,-0.0918623
FBXO34,55030,-0.2835388
FBXO38,81545,0.0569479
FBXO4,26272,-1.0309886
FBXO40,51725,-0.4724093
FBXO41,150726,0.4257208
FBXO42,54455,0.1555594
FBXO46,23403,0.0168171
FBXO5,26271,0.6307523
FBXO7,25793,-0.045213
FBXO9,26268,0.3273211
FBXW11,23291,-0.2482651
FBXW12,285231,0.1115419
FBXW2,26190,-0.3010601
FBXW4,6468,0.5020831
FBXW4P1,26226,0.591243
FBXW7,55294,-0.0856437
FCAR,2204,0.4683964
FCER1A,2205,-0.5281302
FCER1G,2207,-0.1306816
FCER2,2208,0.7619337
FCF1,51077,0.5466355
FCGBP,8857,0.5048596
FCGR1A,2209,0.6518072
FCGR1B,2210,-0.3193321
FCGR2A,2212,-0.1910247
FCGR2B,2213,0.9290064
FCGR2C,9103,-0.5454913
FCGR3B,2215,-0.2090102
FCGRT,2217,0.1504878
FCHO1,23149,0.4092943
FCHSD2,9873,0.3882453
FCN1,2219,0.4291492
FCN2,2220,0.6183637
FCN3,8547,0.2551092
FCRL2,79368,0.1602789
FDFT1,2222,0.1747068
FDPS,2224,0.5141253
FDX1,2230,-0.4163409
FDXR,2232,0.5128896
FECH,2235,0.1791052
FEM1B,10116,-0.5409584
FEM1C,56929,-0.2490611
FEN1,2237,0.3427976
FER,2241,-0.8239378
FER1L4,80307,-0.2906841
FERMT1,55612,0.5691955
FERMT2,10979,0.1507297
FES,2242,0.4373089
FETUB,26998,0.241326
FEV,54738,0.0218479
FEZ1,9638,0.2495994
FEZ2,9637,-0.5566601
FEZF2,55079,0.0941019
FFAR2,2867,0.0762924
FFAR3,2865,0.3034858
FGA,2243,-0.3092237
FGB,2244,0.8987361
FGD1,2245,0.1786377
FGD2,221472,0.2165804
FGD6,55785,-0.4475452
FGF1,2246,-0.3177825
FGF12,2257,0.658567
FGF13,2258,-0.4762226
FGF14,2259,-0.1267582
FGF16,8823,0.1102458
FGF17,8822,0.3117808
FGF18,8817,0.3763746
FGF2,2247,-0.4586465
FGF20,26281,-0.4795788
FGF21,26291,-0.0340795
FGF22,27006,-0.296048
FGF23,8074,-0.1629784
FGF3,2248,0.1433113
FGF4,2249,-0.6937169
FGF5,2250,0.5085003
FGF6,2251,-0.2243064
FGF7,2252,-0.1410366
FGF8,2253,-0.3777378
FGF9,2254,0.0389066
FGFBP1,9982,-0.2387838
FGFR1,2260,0.5643049
FGFR1OP,11116,0.6018935
FGFR2,2263,1.1359065
FGFR3,2261,1.1434371
FGFR4,2264,0.37985
FGG,2266,0.6918965
FGGY,55277,0.18815
FGL1,2267,-0.4253608
FGL2,10875,-0.3332389
FGR,2268,-0.0103768
FH,2271,-0.2225822
FHIT,2272,0.0588182
FHL1,2273,-0.9493062
FHL2,2274,-0.0947879
FHL3,2275,0.1637335
FHL5,9457,0.2936382
FHOD1,29109,-0.0185284
FHOD3,80206,0.0796294
FIBP,9158,-0.0088654
FICD,11153,0.2437679
FIG4,9896,0.3507779
FIGF,2277,-0.2147266
FILIP1L,11259,-0.179864
FIP1L1,81608,0.1396491
FIS1,51024,0.0737888
FJX1,24147,-0.223826
FKBP10,60681,0.4382611
FKBP11,51303,-0.4480319
FKBP14,55033,0.2440626
FKBP15,23307,1.0621972
FKBP1A,2280,-0.2229006
FKBP1B,2281,0.1821099
FKBP2,2286,0.2800984
FKBP3,2287,0.1292015
FKBP4,2288,0.2636533
FKBP5,2289,0.0354064
FKBP6,8468,0.1905788
FKBP8,23770,-0.0971187
FKBP9,11328,-0.2308063
FKBPL,63943,0.2789793
FKRP,79147,0.3452912
FKSG49,400949,0.1156085
FKTN,2218,-0.1246956
FLAD1,80308,0.295198
FLCN,201163,0.113036
FLG,2312,0.3807623
FLI1,2313,0.5159844
FLII,2314,0.4863563
FLJ10038,55056,0.2957814
FLJ11292,55338,0.3377815
FLJ11710,79904,0.3081739
FLJ13224,79857,-0.0897725
FLJ14100,105378592,-0.0678966
FLJ20712,55025,0.6003525
FLJ21369,79860,-0.0248801
FLJ22184,80164,0.6070069
FLJ42627,645644,-0.4785991
FLNA,2316,0.1926824
FLNB,2317,0.6508566
FLNC,2318,0.1334683
FLOT1,10211,-0.5912111
FLOT2,2319,0.1791677
FLRT1,23769,0.0032231
FLRT2,23768,-0.4431663
FLRT3,23767,-0.1674723
FLT1,2321,-0.4942754
FLT3,2322,0.0168855
FLT3LG,2323,0.9935176
FLT4,2324,0.0664598
FLVCR2,55640,0.0575445
FMNL1,752,-0.3090592
FMO1,2326,0.0364082
FMO2,2327,0.0807461
FMO3,2328,0.2321251
FMO4,2329,-0.0811069
FMO5,2330,-0.0980365
FMO6P,388714,-0.2210259
FMOD,2331,0.2312635
FMR1,2332,-0.1568475
FN1,2335,0.7174525
FN3K,64122,0.3328986
FN3KRP,79672,0.0513328
FNBP1,23048,-0.1700498
FNBP1L,54874,-0.1299419
FNBP4,23360,0.1406833
FNDC3A,22862,0.7516883
FNDC3B,64778,0.1880265
FNDC4,64838,-0.1248655
FNDC8,54752,0.7462618
FNTA,2339,0.0278218
FNTB,2342,0.218689
FOCAD,54914,0.5421929
FOLH1,2346,0.1589116
FOLH1B,219595,-0.1524383
FOLR1,2348,-0.3836409
FOLR2,2350,-0.0129006
FOLR3,2352,0.6016519
FOS,2353,-2.5708695
FOSB,2354,-2.8417872
FOSL1,8061,-0.2059316
FOSL2,2355,-0.5810453
FOXA1,3169,-0.0120846
FOXA2,3170,0.170586
FOXB1,27023,0.4926573
FOXC1,2296,-0.1387823
FOXC2,2303,0.808578
FOXD1,2297,-0.4054124
FOXD2,2306,0.1291458
FOXD3,27022,-0.0388417
FOXE1,2304,0.3413364
FOXE3,2301,-0.1075401
FOXF1,2294,0.113048
FOXF2,2295,0.1416415
FOXG1,2290,-0.1303648
FOXH1,8928,-0.0972457
FOXI1,2299,0.1124407
FOXJ1,2302,0.5583261
FOXJ2,55810,0.2778242
FOXJ3,22887,0.2743422
FOXK2,3607,0.2404507
FOXL1,2300,0.2495551
FOXL2,668,0.545104
FOXM1,2305,0.3998775
FOXN1,8456,-0.1884066
FOXN2,3344,0.2962495
FOXN3,1112,-0.3147216
FOXN3-AS2,29018,-0.3228265
FOXO1,2308,0.0768502
FOXO3,2309,0.1036677
FOXO4,4303,0.0965004
FOXP3,50943,0.5195206
FOXRED2,80020,0.3362209
FPGS,2356,0.1202037
FPGT,8790,-0.1658396
FPR1,2357,-0.5044267
FPR2,2358,-0.8302734
FPR3,2359,0.1422398
FRAS1,80144,-0.0812018
FRAT1,10023,0.0227665
FRAT2,23401,0.1291754
FRG1,2483,-0.0906743
FRK,2444,0.5463395
FRMD1,79981,0.0992106
FRMD4A,55691,0.7602308
FRMD4B,23150,-0.4817642
FRMD8,83786,-0.0465166
FRMPD1,22844,0.0143445
FRMPD4,9758,0.222083
FRS2,10818,0.3423068
FRS3,10817,0.1546111
FRY,10129,-0.5472853
FRYL,285527,-0.1526794
FRZB,2487,-0.4994814
FSCN1,6624,0.4016324
FSCN2,25794,-0.1026363
FSCN3,29999,0.1008462
FSD1,79187,-0.2501298
FSHB,2488,0.4275481
FSHR,2492,0.0942529
FST,10468,0.0907001
FSTL1,11167,-0.0699794
FSTL3,10272,0.412046
FSTL4,23105,0.1337686
FTCD,10841,-0.3121776
FTH1,2495,0.2419067
FTH1P5,2509,-0.001848
FTL,2512,0.2880807
FTO,79068,0.2136712
FTSJ1,24140,0.1774168
FTSJ2,29960,-0.1904121
FTSJ3,117246,0.1318056
FUBP1,8880,0.9952557
FUBP3,8939,-0.0176752
FUCA1,2517,0.1311303
FURIN,5045,0.2179277
FUS,2521,0.3988143
FUT1,2523,0.0156344
FUT2,2524,-0.1710068
FUT3,2525,-0.9172649
FUT4,2526,0.8748909
FUT5,2527,0.6571879
FUT6,2528,-0.2064625
FUT7,2529,0.3666413
FUT8,2530,0.271088
FUT9,10690,0.2142291
FUZ,80199,0.6736729
FXN,2395,0.3681485
FXR1,8087,-0.44236
FXR2,9513,0.217806
FXYD1,5348,-0.3087857
FXYD2,486,0.2075598
FXYD3,5349,0.0567239
FXYD5,53827,0.0435532
FXYD6,53826,0.3906519
FXYD7,53822,-0.3806893
FYB,2533,0.4560384
FYCO1,79443,0.0972901
FYN,2534,0.4124367
FZD1,8321,0.2079048
FZD10,11211,-0.3177579
FZD2,2535,0.7707536
FZD3,7976,0.0778887
FZD4,8322,0.0084537
FZD5,7855,0.3930376
FZD6,8323,0.0399531
FZD7,8324,-0.3133484
FZD8,8325,0.5922172
FZD9,8326,0.3710678
FZR1,51343,0.6358513
G0S2,50486,-0.0293284
G3BP1,10146,0.6631965
G3BP2,9908,0.5473935
G6PC,2538,-0.4408167
G6PC2,57818,-0.3474597
G6PC3,92579,0.5504426
G6PD,2539,0.0093828
GAA,2548,0.0263041
GAB1,2549,-0.1908564
GAB2,9846,-0.1945898
GABARAP,11337,-0.0537811
GABARAPL1,23710,-0.1792867
GABARAPL2,11345,-0.4234798
GABARAPL3,23766,0.4687586
GABBR1,2550,-0.0355948
GABBR2,9568,0.6393544
GABPA,2551,-0.577938
GABPB1,2553,-0.1257522
GABRA1,2554,-0.0149229
GABRA2,2555,0.2002766
GABRA3,2556,-0.2181681
GABRA4,2557,-0.0554253
GABRA5,2558,1.3134084
GABRA6,2559,0.2376658
GABRB1,2560,0.0391478
GABRB2,2561,-0.4956986
GABRB3,2562,0.5694354
GABRD,2563,0.0761183
GABRE,2564,-0.2339422
GABRG2,2566,-0.118209
GABRG3,2567,0.4746782
GABRP,2568,0.0439047
GABRQ,55879,-0.4843263
GABRR1,2569,0.2363238
GABRR2,2570,-0.1114389
GAD1,2571,0.5437759
GAD2,2572,0.3486553
GADD45A,1647,0.5398518
GADD45B,4616,-1.526597
GADD45G,10912,0.0144131
GADD45GIP1,90480,0.6699545
GAGE1,2543,0.1713522
GAGE3,2575,-0.23511
GAK,2580,0.4178192
GAL,51083,0.6354126
GAL3ST1,9514,1.1815772
GAL3ST4,79690,0.2920047
GALC,2581,-0.1525633
GALE,2582,0.3647523
GALK1,2584,-0.0441575
GALK2,2585,-0.3816576
GALNS,2588,0.3147729
GALNT1,2589,-0.3243815
GALNT10,55568,0.242748
GALNT11,63917,0.2332699
GALNT12,79695,-0.0512187
GALNT14,79623,-0.254674
GALNT2,2590,-0.2646063
GALNT3,2591,0.5907304
GALNT6,11226,0.5172591
GALNT7,51809,-0.4029946
GALNT8,26290,0.0588957
GALR1,2587,0.5614747
GALR2,8811,-0.5230986
GALR3,8484,0.2158435
GALT,2592,0.5622999
GAMT,2593,0.758904
GAN,8139,0.7056576
GANAB,23193,0.2001741
GAP43,2596,0.407401
GAPDH,2597,0.4911053
GAPDHS,26330,0.1060369
GAPVD1,26130,-0.1152331
GAR1,54433,-0.1230105
GAREM,64762,-0.0457024
GARNL3,84253,0.0824019
GARS,2617,0.0673136
GART,2618,-0.3490147
GAS1,2619,0.2067423
GAS2,2620,0.0377036
GAS2L1,10634,0.298789
GAS6,2621,0.7332701
GAS7,8522,0.4780943
GAS8,2622,0.2584995
GAST,2520,-0.3430595
GATA1,2623,-0.0950114
GATA2,2624,0.4340752
